"","gutenberg_id","text"
"6467",3289,"It's for the lodge to say that. But so long as I am the chief I'll have"
"6468",3289,"no man lift his voice against me or my rulings."""
"6469",3289,""
"6470",3289,"""I have nothing against you,"" mumbled Baldwin, feeling his throat."
"6471",3289,""
"6472",3289,"""Well, then,"" cried the other, relapsing in a moment into a bluff"
"6473",3289,"joviality, ""we are all good friends again and there's an end of the"
"6474",3289,"matter."""
"6475",3289,""
"6476",3289,"He took a bottle of champagne down from the shelf and twisted out the"
"6477",3289,"cork."
"6478",3289,""
"6479",3289,"""See now,"" he continued, as he filled three high glasses. ""Let us drink"
"6480",3289,"the quarrelling toast of the lodge. After that, as you know, there can"
"6481",3289,"be no bad blood between us. Now, then the left hand on the apple of my"
"6482",3289,"throat. I say to you, Ted Baldwin, what is the offense, sir?"""
"6483",3289,""
"6484",3289,"""The clouds are heavy,"" answered Baldwin"
"6485",3289,""
"6486",3289,"""But they will forever brighten."""
"6487",3289,""
"6488",3289,"""And this I swear!"""
"6489",3289,""
"6490",3289,"The men drank their glasses, and the same ceremony was performed between"
"6491",3289,"Baldwin and McMurdo"
"6492",3289,""
"6493",3289,"""There!"" cried McGinty, rubbing his hands. ""That's the end of the black"
"6494",3289,"blood. You come under lodge discipline if it goes further, and that's"
"6495",3289,"a heavy hand in these parts, as Brother Baldwin knows--and as you will"
"6496",3289,"damn soon find out, Brother McMurdo, if you ask for trouble!"""
"6497",3289,""
"6498",3289,"""Faith, I'd be slow to do that,"" said McMurdo. He held out his hand to"
"6499",3289,"Baldwin. ""I'm quick to quarrel and quick to forgive. It's my hot Irish"
"6500",3289,"blood, they tell me. But it's over for me, and I bear no grudge."""
"6501",3289,""
"6502",3289,"Baldwin had to take the proffered hand; for the baleful eye of the"
"6503",3289,"terrible Boss was upon him. But his sullen face showed how little the"
"6504",3289,"words of the other had moved him."
"6505",3289,""
"6506",3289,"McGinty clapped them both on the shoulders. ""Tut! These girls! These"
"6507",3289,"girls!"" he cried. ""To think that the same petticoats should come between"
"6508",3289,"two of my boys! It's the devil's own luck! Well, it's the colleen inside"
"6509",3289,"of them that must settle the question; for it's outside the jurisdiction"
"6510",3289,"of a Bodymaster--and the Lord be praised for that! We have enough on us,"
"6511",3289,"without the women as well. You'll have to be affiliated to Lodge 341,"
"6512",3289,"Brother McMurdo. We have our own ways and methods, different from"
"6513",3289,"Chicago. Saturday night is our meeting, and if you come then, we'll make"
"6514",3289,"you free forever of the Vermissa Valley."""
"6515",3289,""
"6516",3289,""
"6517",3289,""
"6518",3289,""
"6519",3289,"Chapter 3--Lodge 341, Vermissa"
"6520",3289,""
"6521",3289,""
"6522",3289,""
"6523",3289,"On the day following the evening which had contained so many exciting"
"6524",3289,"events, McMurdo moved his lodgings from old Jacob Shafter's and took up"
"6525",3289,"his quarters at the Widow MacNamara's on the extreme outskirts of the"
"6526",3289,"town. Scanlan, his original acquaintance aboard the train, had occasion"
"6527",3289,"shortly afterwards to move into Vermissa, and the two lodged together."
"6528",3289,"There was no other boarder, and the hostess was an easy-going old"
"6529",3289,"Irishwoman who left them to themselves; so that they had a freedom for"
"6530",3289,"speech and action welcome to men who had secrets in common."
"6531",3289,""
"6532",3289,"Shafter had relented to the extent of letting McMurdo come to his meals"
"6533",3289,"there when he liked; so that his intercourse with Ettie was by no means"
"6534",3289,"broken. On the contrary, it drew closer and more intimate as the weeks"
"6535",3289,"went by."
"6536",3289,""
"6537",3289,"In his bedroom at his new abode McMurdo felt it safe to take out the"
"6538",3289,"coining moulds, and under many a pledge of secrecy a number of brothers"
"6539",3289,"from the lodge were allowed to come in and see them, each carrying away"
"6540",3289,"in his pocket some examples of the false money, so cunningly struck that"
"6541",3289,"there was never the slightest difficulty or danger in passing it. Why,"
"6542",3289,"with such a wonderful art at his command, McMurdo should condescend to"
"6543",3289,"work at all was a perpetual mystery to his companions; though he made it"
"6544",3289,"clear to anyone who asked him that if he lived without any visible means"
"6545",3289,"it would very quickly bring the police upon his track."
"6546",3289,""
"6547",3289,"One policeman was indeed after him already; but the incident, as luck"
"6548",3289,"would have it, did the adventurer a great deal more good than harm."
"6549",3289,"After the first introduction there were few evenings when he did not"
"6550",3289,"find his way to McGinty's saloon, there to make closer acquaintance with"
"6551",3289,"""the boys,"" which was the jovial title by which the dangerous gang who"
"6552",3289,"infested the place were known to one another. His dashing manner and"
"6553",3289,"fearlessness of speech made him a favourite with them all; while the"
"6554",3289,"rapid and scientific way in which he polished off his antagonist in"
"6555",3289,"an ""all in"" bar-room scrap earned the respect of that rough community."
"6556",3289,"Another incident, however, raised him even higher in their estimation."
"6557",3289,""
"6558",3289,"Just at the crowded hour one night, the door opened and a man entered"
"6559",3289,"with the quiet blue uniform and peaked cap of the mine police. This was"
"6560",3289,"a special body raised by the railways and colliery owners to supplement"
"6561",3289,"the efforts of the ordinary civil police, who were perfectly helpless"
"6562",3289,"in the face of the organized ruffianism which terrorized the district."
"6563",3289,"There was a hush as he entered, and many a curious glance was cast at"
"6564",3289,"him; but the relations between policemen and criminals are peculiar"
"6565",3289,"in some parts of the States, and McGinty himself, standing behind his"
"6566",3289,"counter, showed no surprise when the policeman enrolled himself among"
"6567",3289,"his customers."
"6568",3289,""
"6569",3289,"""A straight whisky; for the night is bitter,"" said the police officer."
"6570",3289,"""I don't think we have met before, Councillor?"""
"6571",3289,""
"6572",3289,"""You'll be the new captain?"" said McGinty."
"6573",3289,""
"6574",3289,"""That's so. We're looking to you, Councillor, and to the other leading"
"6575",3289,"citizens, to help us in upholding law and order in this township."
"6576",3289,"Captain Marvin is my name."""
"6577",3289,""
"6578",3289,"""We'd do better without you, Captain Marvin,"" said McGinty coldly; ""for"
"6579",3289,"we have our own police of the township, and no need for any imported"
"6580",3289,"goods. What are you but the paid tool of the capitalists, hired by them"
"6581",3289,"to club or shoot your poorer fellow citizen?"""
"6582",3289,""
"6583",3289,"""Well, well, we won't argue about that,"" said the police officer"
"6584",3289,"good-humouredly. ""I expect we all do our duty same as we see it; but we"
"6585",3289,"can't all see it the same."" He had drunk off his glass and had turned to"
"6586",3289,"go, when his eyes fell upon the face of Jack McMurdo, who was scowling"
"6587",3289,"at his elbow. ""Hullo! Hullo!"" he cried, looking him up and down. ""Here's"
"6588",3289,"an old acquaintance!"""
"6589",3289,""
"6590",3289,"McMurdo shrank away from him. ""I was never a friend to you nor any other"
"6591",3289,"cursed copper in my life,"" said he."
"6592",3289,""
"6593",3289,"""An acquaintance isn't always a friend,"" said the police captain,"
"6594",3289,"grinning. ""You're Jack McMurdo of Chicago, right enough, and don't you"
"6595",3289,"deny it!"""
"6596",3289,""
"6597",3289,"McMurdo shrugged his shoulders. ""I'm not denying it,"" said he. ""D'ye"
"6598",3289,"think I'm ashamed of my own name?"""
"6599",3289,""
"6600",3289,"""You've got good cause to be, anyhow."""
"6601",3289,""
"6602",3289,"""What the devil d'you mean by that?"" he roared with his fists clenched."
"6603",3289,""
"6604",3289,"""No, no, Jack, bluster won't do with me. I was an officer in Chicago"
"6605",3289,"before ever I came to this darned coal bunker, and I know a Chicago"
"6606",3289,"crook when I see one."""
"6607",3289,""
"6608",3289,"McMurdo's face fell. ""Don't tell me that you're Marvin of the Chicago"
"6609",3289,"Central!"" he cried."
"6610",3289,""
"6611",3289,"""Just the same old Teddy Marvin, at your service. We haven't forgotten"
"6612",3289,"the shooting of Jonas Pinto up there."""
"6613",3289,""
"6614",3289,"""I never shot him."""
"6615",3289,""
"6616",3289,"""Did you not? That's good impartial evidence, ain't it? Well, his death"
"6617",3289,"came in uncommon handy for you, or they would have had you for shoving"
"6618",3289,"the queer. Well, we can let that be bygones; for, between you and"
"6619",3289,"me--and perhaps I'm going further than my duty in saying it--they could"
"6620",3289,"get no clear case against you, and Chicago's open to you to-morrow."""
"6621",3289,""
"6622",3289,"""I'm very well where I am."""
"6623",3289,""
"6624",3289,"""Well, I've given you the pointer, and you're a sulky dog not to thank"
"6625",3289,"me for it."""
"6626",3289,""
"6627",3289,"""Well, I suppose you mean well, and I do thank you,"" said McMurdo in no"
"6628",3289,"very gracious manner."
"6629",3289,""
"6630",3289,"""It's mum with me so long as I see you living on the straight,"" said"
"6631",3289,"the captain. ""But, by the Lord! if you get off after this, it's another"
"6632",3289,"story! So good-night to you--and good-night, Councillor."""
"6633",3289,""
"6634",3289,"He left the bar-room; but not before he had created a local hero."
"6635",3289,"McMurdo's deeds in far Chicago had been whispered before. He had put off"
"6636",3289,"all questions with a smile, as one who did not wish to have greatness"
"6637",3289,"thrust upon him. But now the thing was officially confirmed. The bar"
"6638",3289,"loafers crowded round him and shook him heartily by the hand. He was"
"6639",3289,"free of the community from that time on. He could drink hard and show"
"6640",3289,"little trace of it; but that evening, had his mate Scanlan not been at"
"6641",3289,"hand to lead him home, the feted hero would surely have spent his night"
"6642",3289,"under the bar."
"6643",3289,""
"6644",3289,"On a Saturday night McMurdo was introduced to the lodge. He had thought"
"6645",3289,"to pass in without ceremony as being an initiate of Chicago; but there"
"6646",3289,"were particular rites in Vermissa of which they were proud, and these"
"6647",3289,"had to be undergone by every postulant. The assembly met in a large"
"6648",3289,"room reserved for such purposes at the Union House. Some sixty members"
"6649",3289,"assembled at Vermissa; but that by no means represented the full"
"6650",3289,"strength of the organization, for there were several other lodges in"
"6651",3289,"the valley, and others across the mountains on each side, who exchanged"
"6652",3289,"members when any serious business was afoot, so that a crime might be"
"6653",3289,"done by men who were strangers to the locality. Altogether there were"
"6654",3289,"not less than five hundred scattered over the coal district."
"6655",3289,""
"6656",3289,"In the bare assembly room the men were gathered round a long table. At"
"6657",3289,"the side was a second one laden with bottles and glasses, on which some"
"6658",3289,"members of the company were already turning their eyes. McGinty sat at"
"6659",3289,"the head with a flat black velvet cap upon his shock of tangled black"
"6660",3289,"hair, and a coloured purple stole round his neck, so that he seemed to"
"6661",3289,"be a priest presiding over some diabolical ritual. To right and left"
"6662",3289,"of him were the higher lodge officials, the cruel, handsome face of Ted"
"6663",3289,"Baldwin among them. Each of these wore some scarf or medallion as emblem"
"6664",3289,"of his office."
"6665",3289,""
"6666",3289,"They were, for the most part, men of mature age; but the rest of the"
"6667",3289,"company consisted of young fellows from eighteen to twenty-five, the"
"6668",3289,"ready and capable agents who carried out the commands of their seniors."
"6669",3289,"Among the older men were many whose features showed the tigerish,"
"6670",3289,"lawless souls within; but looking at the rank and file it was difficult"
"6671",3289,"to believe that these eager and open-faced young fellows were in very"
"6672",3289,"truth a dangerous gang of murderers, whose minds had suffered such"
"6673",3289,"complete moral perversion that they took a horrible pride in their"
"6674",3289,"proficiency at the business, and looked with deepest respect at the man"
"6675",3289,"who had the reputation of making what they called ""a clean job."""
"6676",3289,""
"6677",3289,"To their contorted natures it had become a spirited and chivalrous thing"
"6678",3289,"to volunteer for service against some man who had never injured them,"
"6679",3289,"and whom in many cases they had never seen in their lives. The crime"
"6680",3289,"committed, they quarrelled as to who had actually struck the fatal"
"6681",3289,"blow, and amused one another and the company by describing the cries and"
"6682",3289,"contortions of the murdered man."
"6683",3289,""
"6684",3289,"At first they had shown some secrecy in their arrangements; but at"
"6685",3289,"the time which this narrative describes their proceedings were"
"6686",3289,"extraordinarily open, for the repeated failure of the law had proved to"
"6687",3289,"them that, on the one hand, no one would dare to witness against them,"
"6688",3289,"and on the other they had an unlimited number of stanch witnesses upon"
"6689",3289,"whom they could call, and a well-filled treasure chest from which they"
"6690",3289,"could draw the funds to engage the best legal talent in the state. In"
"6691",3289,"ten long years of outrage there had been no single conviction, and"
"6692",3289,"the only danger that ever threatened the Scowrers lay in the victim"
"6693",3289,"himself--who, however outnumbered and taken by surprise, might and"
"6694",3289,"occasionally did leave his mark upon his assailants."
"6695",3289,""
"6696",3289,"McMurdo had been warned that some ordeal lay before him; but no one"
"6697",3289,"would tell him in what it consisted. He was led now into an outer room"
"6698",3289,"by two solemn brothers. Through the plank partition he could hear the"
"6699",3289,"murmur of many voices from the assembly within. Once or twice he caught"
"6700",3289,"the sound of his own name, and he knew that they were discussing his"
"6701",3289,"candidacy. Then there entered an inner guard with a green and gold sash"
"6702",3289,"across his chest."
"6703",3289,""
"6704",3289,"""The Bodymaster orders that he shall be trussed, blinded, and entered,"""
"6705",3289,"said he."
"6706",3289,""
"6707",3289,"The three of them removed his coat, turned up the sleeve of his right"
"6708",3289,"arm, and finally passed a rope round above the elbows and made it fast."
"6709",3289,"They next placed a thick black cap right over his head and the upper"
"6710",3289,"part of his face, so that he could see nothing. He was then led into the"
"6711",3289,"assembly hall."
"6712",3289,""
"6713",3289,"It was pitch dark and very oppressive under his hood. He heard the"
"6714",3289,"rustle and murmur of the people round him, and then the voice of McGinty"
"6715",3289,"sounded dull and distant through the covering of his ears."
"6716",3289,""
"6717",3289,"""John McMurdo,"" said the voice, ""are you already a member of the Ancient"
"6718",3289,"Order of Freemen?"""
"6719",3289,""
"6720",3289,"He bowed in assent."
"6721",3289,""
"6722",3289,"""Is your lodge No. 29, Chicago?"""
"6723",3289,""
"6724",3289,"He bowed again."
"6725",3289,""
"6726",3289,"""Dark nights are unpleasant,"" said the voice."
"6727",3289,""
"6728",3289,"""Yes, for strangers to travel,"" he answered."
"6729",3289,""
"6730",3289,"""The clouds are heavy."""
"6731",3289,""
"6732",3289,"""Yes, a storm is approaching."""
"6733",3289,""
"6734",3289,"""Are the brethren satisfied?"" asked the Bodymaster."
"6735",3289,""
"6736",3289,"There was a general murmur of assent."
"6737",3289,""
"6738",3289,"""We know, Brother, by your sign and by your countersign that you are"
"6739",3289,"indeed one of us,"" said McGinty. ""We would have you know, however, that"
"6740",3289,"in this county and in other counties of these parts we have certain"
"6741",3289,"rites, and also certain duties of our own which call for good men. Are"
"6742",3289,"you ready to be tested?"""
"6743",3289,""
"6744",3289,"""I am."""
"6745",3289,""
"6746",3289,"""Are you of stout heart?"""
"6747",3289,""
"6748",3289,"""I am."""
"6749",3289,""
"6750",3289,"""Take a stride forward to prove it."""
"6751",3289,""
"6752",3289,"As the words were said he felt two hard points in front of his eyes,"
"6753",3289,"pressing upon them so that it appeared as if he could not move forward"
"6754",3289,"without a danger of losing them. None the less, he nerved himself to"
"6755",3289,"step resolutely out, and as he did so the pressure melted away. There"
"6756",3289,"was a low murmur of applause."
"6757",3289,""
"6758",3289,"""He is of stout heart,"" said the voice. ""Can you bear pain?"""
"6759",3289,""
"6760",3289,"""As well as another,"" he answered."
"6761",3289,""
"6762",3289,"""Test him!"""
"6763",3289,""
"6764",3289,"It was all he could do to keep himself from screaming out, for an"
"6765",3289,"agonizing pain shot through his forearm. He nearly fainted at the sudden"
"6766",3289,"shock of it; but he bit his lip and clenched his hands to hide his"
"6767",3289,"agony."
"6768",3289,""
"6769",3289,"""I can take more than that,"" said he."
"6770",3289,""
"6771",3289,"This time there was loud applause. A finer first appearance had never"
"6772",3289,"been made in the lodge. Hands clapped him on the back, and the hood"
"6773",3289,"was plucked from his head. He stood blinking and smiling amid the"
"6774",3289,"congratulations of the brothers."
"6775",3289,""
"6776",3289,"""One last word, Brother McMurdo,"" said McGinty. ""You have already sworn"
"6777",3289,"the oath of secrecy and fidelity, and you are aware that the punishment"
"6778",3289,"for any breach of it is instant and inevitable death?"""
"6779",3289,""
"6780",3289,"""I am,"" said McMurdo."
"6781",3289,""
"6782",3289,"""And you accept the rule of the Bodymaster for the time being under all"
"6783",3289,"circumstances?"""
"6784",3289,""
"6785",3289,"""I do."""
"6786",3289,""
"6787",3289,"""Then in the name of Lodge 341, Vermissa, I welcome you to its"
"6788",3289,"privileges and debates. You will put the liquor on the table, Brother"
"6789",3289,"Scanlan, and we will drink to our worthy brother."""
"6790",3289,""
"6791",3289,"McMurdo's coat had been brought to him; but before putting it on he"
"6792",3289,"examined his right arm, which still smarted heavily. There on the flesh"
"6793",3289,"of the forearm was a circle with a triangle within it, deep and red, as"
"6794",3289,"the branding iron had left it. One or two of his neighbours pulled up"
"6795",3289,"their sleeves and showed their own lodge marks."
"6796",3289,""
"6797",3289,"""We've all had it,"" said one; ""but not all as brave as you over it."""
"6798",3289,""
"6799",3289,"""Tut! It was nothing,"" said he; but it burned and ached all the same."
"6800",3289,""
"6801",3289,"When the drinks which followed the ceremony of initiation had all been"
"6802",3289,"disposed of, the business of the lodge proceeded. McMurdo, accustomed"
"6803",3289,"only to the prosaic performances of Chicago, listened with open ears and"
"6804",3289,"more surprise than he ventured to show to what followed."
"6805",3289,""
"6806",3289,"""The first business on the agenda paper,"" said McGinty, ""is to read the"
"6807",3289,"following letter from Division Master Windle of Merton County Lodge 249."
"6808",3289,"He says:"
"6809",3289,""
"6810",3289,"""Dear Sir:"
"6811",3289,""
"6812",3289,"""There is a job to be done on Andrew Rae of Rae & Sturmash, coal owners"
"6813",3289,"near this place. You will remember that your lodge owes us a return,"
"6814",3289,"having had the service of two brethren in the matter of the patrolman"
"6815",3289,"last fall. You will send two good men, they will be taken charge of by"
"6816",3289,"Treasurer Higgins of this lodge, whose address you know. He will show"
"6817",3289,"them when to act and where. Yours in freedom,"
"6818",3289,""
"6819",3289,"""J.W. WINDLE D.M.A.O.F."""
"6820",3289,""
"6821",3289,"""Windle has never refused us when we have had occasion to ask for the"
"6822",3289,"loan of a man or two, and it is not for us to refuse him."" McGinty"
"6823",3289,"paused and looked round the room with his dull, malevolent eyes. ""Who"
"6824",3289,"will volunteer for the job?"""
"6825",3289,""
"6826",3289,"Several young fellows held up their hands. The Bodymaster looked at them"
"6827",3289,"with an approving smile."
"6828",3289,""
"6829",3289,"""You'll do, Tiger Cormac. If you handle it as well as you did the last,"
"6830",3289,"you won't be wrong. And you, Wilson."""
"6831",3289,""
"6832",3289,"""I've no pistol,"" said the volunteer, a mere boy in his teens."
"6833",3289,""
"6834",3289,"""It's your first, is it not? Well, you have to be blooded some time. It"
"6835",3289,"will be a great start for you. As to the pistol, you'll find it waiting"
"6836",3289,"for you, or I'm mistaken. If you report yourselves on Monday, it will be"
"6837",3289,"time enough. You'll get a great welcome when you return."""
"6838",3289,""
"6839",3289,"""Any reward this time?"" asked Cormac, a thick-set, dark-faced,"
"6840",3289,"brutal-looking young man, whose ferocity had earned him the nickname of"
"6841",3289,"""Tiger."""
"6842",3289,""
"6843",3289,"""Never mind the reward. You just do it for the honour of the thing."
"6844",3289,"Maybe when it is done there will be a few odd dollars at the bottom of"
"6845",3289,"the box."""
"6846",3289,""
"6847",3289,"""What has the man done?"" asked young Wilson."
"6848",3289,""
"6849",3289,"""Sure, it's not for the likes of you to ask what the man has done. He"
"6850",3289,"has been judged over there. That's no business of ours. All we have to"
"6851",3289,"do is to carry it out for them, same as they would for us. Speaking of"
"6852",3289,"that, two brothers from the Merton lodge are coming over to us next week"
"6853",3289,"to do some business in this quarter."""
"6854",3289,""
"6855",3289,"""Who are they?"" asked someone."
"6856",3289,""
"6857",3289,"""Faith, it is wiser not to ask. If you know nothing, you can testify"
"6858",3289,"nothing, and no trouble can come of it. But they are men who will make a"
"6859",3289,"clean job when they are about it."""
"6860",3289,""
"6861",3289,"""And time, too!"" cried Ted Baldwin. ""Folk are gettin' out of hand in"
"6862",3289,"these parts. It was only last week that three of our men were turned"
"6863",3289,"off by Foreman Blaker. It's been owing him a long time, and he'll get it"
"6864",3289,"full and proper."""
"6865",3289,""
"6866",3289,"""Get what?"" McMurdo whispered to his neighbour."
"6867",3289,""
"6868",3289,"""The business end of a buckshot cartridge!"" cried the man with a loud"
"6869",3289,"laugh. ""What think you of our ways, Brother?"""
"6870",3289,""
"6871",3289,"McMurdo's criminal soul seemed to have already absorbed the spirit of"
"6872",3289,"the vile association of which he was now a member. ""I like it well,"""
"6873",3289,"said he. ""'Tis a proper place for a lad of mettle."""
"6874",3289,""
"6875",3289,"Several of those who sat around heard his words and applauded them."
"6876",3289,""
"6877",3289,"""What's that?"" cried the black-maned Bodymaster from the end of the"
"6878",3289,"table."
"6879",3289,""
"6880",3289,"""'Tis our new brother, sir, who finds our ways to his taste."""
"6881",3289,""
"6882",3289,"McMurdo rose to his feet for an instant. ""I would say, Eminent"
"6883",3289,"Bodymaster, that if a man should be wanted I should take it as an honour"
"6884",3289,"to be chosen to help the lodge."""
"6885",3289,""
"6886",3289,"There was great applause at this. It was felt that a new sun was pushing"
"6887",3289,"its rim above the horizon. To some of the elders it seemed that the"
"6888",3289,"progress was a little too rapid."
"6889",3289,""
"6890",3289,"""I would move,"" said the secretary, Harraway, a vulture-faced old"
"6891",3289,"graybeard who sat near the chairman, ""that Brother McMurdo should wait"
"6892",3289,"until it is the good pleasure of the lodge to employ him."""
"6893",3289,""
"6894",3289,"""Sure, that was what I meant; I'm in your hands,"" said McMurdo."
"6895",3289,""
"6896",3289,"""Your time will come, Brother,"" said the chairman. ""We have marked you"
"6897",3289,"down as a willing man, and we believe that you will do good work in"
"6898",3289,"these parts. There is a small matter to-night in which you may take a"
"6899",3289,"hand if it so please you."""
"6900",3289,""
"6901",3289,"""I will wait for something that is worth while."""
"6902",3289,""
"6903",3289,"""You can come to-night, anyhow, and it will help you to know what"
"6904",3289,"we stand for in this community. I will make the announcement later."
"6905",3289,"Meanwhile,"" he glanced at his agenda paper, ""I have one or two more"
"6906",3289,"points to bring before the meeting. First of all, I will ask the"
"6907",3289,"treasurer as to our bank balance. There is the pension to Jim Carnaway's"
"6908",3289,"widow. He was struck down doing the work of the lodge, and it is for us"
"6909",3289,"to see that she is not the loser."""
"6910",3289,""
"6911",3289,"""Jim was shot last month when they tried to kill Chester Wilcox of"
"6912",3289,"Marley Creek,"" McMurdo's neighbour informed him."
"6913",3289,""
"6914",3289,"""The funds are good at the moment,"" said the treasurer, with the"
"6915",3289,"bankbook in front of him. ""The firms have been generous of late. Max"
"6916",3289,"Linder & Co. paid five hundred to be left alone. Walker Brothers sent in"
"6917",3289,"a hundred; but I took it on myself to return it and ask for five. If I"
"6918",3289,"do not hear by Wednesday, their winding gear may get out of order. We"
"6919",3289,"had to burn their breaker last year before they became reasonable. Then"
"6920",3289,"the West Section Coaling Company has paid its annual contribution. We"
"6921",3289,"have enough on hand to meet any obligations."""
"6922",3289,""
"6923",3289,"""What about Archie Swindon?"" asked a brother."
"6924",3289,""
"6925",3289,"""He has sold out and left the district. The old devil left a note for us"
"6926",3289,"to say that he had rather be a free crossing sweeper in New York than a"
"6927",3289,"large mine owner under the power of a ring of blackmailers. By Gar! it"
"6928",3289,"was as well that he made a break for it before the note reached us! I"
"6929",3289,"guess he won't show his face in this valley again."""
"6930",3289,""
"6931",3289,"An elderly, clean-shaved man with a kindly face and a good brow rose"
"6932",3289,"from the end of the table which faced the chairman. ""Mr. Treasurer,"" he"
"6933",3289,"asked, ""may I ask who has bought the property of this man that we have"
"6934",3289,"driven out of the district?"""
"6935",3289,""
"6936",3289,"""Yes, Brother Morris. It has been bought by the State & Merton County"
"6937",3289,"Railroad Company."""
"6938",3289,""
"6939",3289,"""And who bought the mines of Todman and of Lee that came into the market"
"6940",3289,"in the same way last year?"""
"6941",3289,""
"6942",3289,"""The same company, Brother Morris."""
"6943",3289,""
"6944",3289,"""And who bought the ironworks of Manson and of Shuman and of Van Deher"
"6945",3289,"and of Atwood, which have all been given up of late?"""
"6946",3289,""
"6947",3289,"""They were all bought by the West Gilmerton General Mining Company."""
"6948",3289,""
"6949",3289,"""I don't see, Brother Morris,"" said the chairman, ""that it matters to us"
"6950",3289,"who buys them, since they can't carry them out of the district."""
"6951",3289,""
"6952",3289,"""With all respect to you, Eminent Bodymaster, I think it may matter very"
"6953",3289,"much to us. This process has been going on now for ten long years."
"6954",3289,"We are gradually driving all the small men out of trade. What is the"
"6955",3289,"result? We find in their places great companies like the Railroad or the"
"6956",3289,"General Iron, who have their directors in New York or Philadelphia, and"
"6957",3289,"care nothing for our threats. We can take it out of their local bosses;"
"6958",3289,"but it only means that others will be sent in their stead. And we are"
"6959",3289,"making it dangerous for ourselves. The small men could not harm us. They"
"6960",3289,"had not the money nor the power. So long as we did not squeeze them too"
"6961",3289,"dry, they would stay on under our power. But if these big companies find"
"6962",3289,"that we stand between them and their profits, they will spare no pains"
"6963",3289,"and no expense to hunt us down and bring us to court."""
"6964",3289,""
"6965",3289,"There was a hush at these ominous words, and every face darkened as"
"6966",3289,"gloomy looks were exchanged. So omnipotent and unchallenged had they"
"6967",3289,"been that the very thought that there was possible retribution in the"
"6968",3289,"background had been banished from their minds. And yet the idea struck a"
"6969",3289,"chill to the most reckless of them."
"6970",3289,""
"6971",3289,"""It is my advice,"" the speaker continued, ""that we go easier upon the"
"6972",3289,"small men. On the day that they have all been driven out the power of"
"6973",3289,"this society will have been broken."""
"6974",3289,""
"6975",3289,"Unwelcome truths are not popular. There were angry cries as the speaker"
"6976",3289,"resumed his seat. McGinty rose with gloom upon his brow."
"6977",3289,""
"6978",3289,"""Brother Morris,"" said he, ""you were always a croaker. So long as the"
"6979",3289,"members of this lodge stand together there is no power in the United"
"6980",3289,"States that can touch them. Sure, have we not tried it often enough in"
"6981",3289,"the lawcourts? I expect the big companies will find it easier to pay"
"6982",3289,"than to fight, same as the little companies do. And now, Brethren,"""
"6983",3289,"McGinty took off his black velvet cap and his stole as he spoke, ""this"
"6984",3289,"lodge has finished its business for the evening, save for one small"
"6985",3289,"matter which may be mentioned when we are parting. The time has now come"
"6986",3289,"for fraternal refreshment and for harmony."""
"6987",3289,""
"6988",3289,"Strange indeed is human nature. Here were these men, to whom murder was"
"6989",3289,"familiar, who again and again had struck down the father of the family,"
"6990",3289,"some man against whom they had no personal feeling, without one thought"
"6991",3289,"of compunction or of compassion for his weeping wife or helpless"
"6992",3289,"children, and yet the tender or pathetic in music could move them to"
"6993",3289,"tears. McMurdo had a fine tenor voice, and if he had failed to gain the"
"6994",3289,"good will of the lodge before, it could no longer have been withheld"
"6995",3289,"after he had thrilled them with ""I'm Sitting on the Stile, Mary,"" and"
"6996",3289,"""On the Banks of Allan Water."""
"6997",3289,""
"6998",3289,"In his very first night the new recruit had made himself one of the most"
"6999",3289,"popular of the brethren, marked already for advancement and high office."
"7000",3289,"There were other qualities needed, however, besides those of good"
"7001",3289,"fellowship, to make a worthy Freeman, and of these he was given an"
"7002",3289,"example before the evening was over. The whisky bottle had passed round"
"7003",3289,"many times, and the men were flushed and ripe for mischief when their"
"7004",3289,"Bodymaster rose once more to address them."
"7005",3289,""
"7006",3289,"""Boys,"" said he, ""there's one man in this town that wants trimming up,"
"7007",3289,"and it's for you to see that he gets it. I'm speaking of James Stanger"
"7008",3289,"of the Herald. You've seen how he's been opening his mouth against us"
"7009",3289,"again?"""
"7010",3289,""
"7011",3289,"There was a murmur of assent, with many a muttered oath. McGinty took a"
"7012",3289,"slip of paper from his waistcoat pocket."
"7013",3289,""
"7014",3289,"""LAW AND ORDER!"""
"7015",3289,""
"7016",3289,"That's how he heads it."
"7017",3289,""
"7018",3289,"""REIGN OF TERROR IN THE COAL AND IRON DISTRICT"
"7019",3289,""
"7020",3289,"""Twelve years have now elapsed since the first assassinations which"
"7021",3289,"proved the existence of a criminal organization in our midst. From that"
"7022",3289,"day these outrages have never ceased, until now they have reached a"
"7023",3289,"pitch which makes us the opprobrium of the civilized world. Is it for"
"7024",3289,"such results as this that our great country welcomes to its bosom the"
"7025",3289,"alien who flies from the despotisms of Europe? Is it that they shall"
"7026",3289,"themselves become tyrants over the very men who have given them shelter,"
"7027",3289,"and that a state of terrorism and lawlessness should be established"
"7028",3289,"under the very shadow of the sacred folds of the starry Flag of Freedom"
"7029",3289,"which would raise horror in our minds if we read of it as existing"
"7030",3289,"under the most effete monarchy of the East? The men are known. The"
"7031",3289,"organization is patent and public. How long are we to endure it? Can we"
"7032",3289,"forever live--"
"7033",3289,""
"7034",3289,"""Sure, I've read enough of the slush!"" cried the chairman, tossing the"
"7035",3289,"paper down upon the table. ""That's what he says of us. The question I'm"
